id,ocupation,dateRange,skills,current_job,occupation_title,start_date,end_date,candidate_id
10304,Director Web Development,December 2005 – April 2007(1 year 4 months),{},FALSE,C-level / VP,2005-12-01 0:00:00,2007-04-01 0:00:00,3127
10135,Implementations Manager,June 2008 – January 2009(7 months),{},FALSE,nan,2008-06-01 0:00:00,2009-01-01 0:00:00,3109
3239630,Delphi Developer,Feb 2008 – Jul 2010(2 years 5 months),{},FALSE,Full Stack Engineer,2008-02-01 0:00:00,2010-07-01 0:00:00,16113
10811,Digital Products Director,"August 2014 – July 2016(1 year 11 months)Austin, Texas Area",{},FALSE,C-level / VP,2014-08-01 0:00:00,2016-07-01 0:00:00,3172
8209,Member of Technical Staff,"June 2011 – May 2013(1 year 11 months)Santa Monica, CA",{},FALSE,nan,2011-06-01 0:00:00,2013-05-01 0:00:00,2916
1511024,Membro da Equipe de Patrocínio - XXIV Semana da Computação,"August 2013 – August 2014(1 year)São José do Rio Preto Area, Brazil",{},FALSE,nan,2013-08-01 0:00:00,2014-08-01 0:00:00,53764
8390,Active Directory Engineer/SCCM Consultant,"October 2014 – May 2015(7 months)Austin, Texas Area",{},FALSE,nan,2014-10-01 0:00:00,2015-05-01 0:00:00,2934
10123,Competitor,"January 2013 – June 2013(5 months)New York, New York",{},FALSE,nan,2013-01-01 0:00:00,2013-06-01 0:00:00,3107
11250,Intern,June 2009 – May 2010(11 months),{},FALSE,nan,2009-06-01 0:00:00,2010-05-01 0:00:00,3215
3380377,IT Recruiter,Nov 2013 – Oct 2014(11 months),{},FALSE,Technical Recruiter,2013-11-01 0:00:00,2014-10-01 0:00:00,14238
9022,Programmer / Network Analyst,"July 2002 – April 2008(5 years 9 months)Reading, Pennsylvania Area",{},FALSE,Back End Engineer,2002-07-01 0:00:00,2008-04-01 0:00:00,2994
3314928,Front Desk Clerk,Jul 2016 – Apr 2017(9 months),{},FALSE,nan,2016-07-01 0:00:00,2017-04-01 0:00:00,5605
12499,"Senior Director, Product Management",2010 – 2011,{},FALSE,C-level / VP,2010-01-01 0:00:00,2011-01-01 0:00:00,3331
2546600,J2EE Developer for La Caja de ahorro y Seguros,Feb 2008 – Aug 2008(6 months),{},FALSE,Full Stack Engineer,2008-02-01 0:00:00,2008-08-01 0:00:00,34638
2246890,Ingeniero de software,Jul 2017 – Sep 2017(2 months),{},FALSE,Full Stack Engineer,2017-07-01 0:00:00,2017-09-01 0:00:00,6440
6951,Software Engineer and Consultant (independent contractor),July 2013 – March 2015(1 year 8 months),{},FALSE,Full Stack Engineer,2013-07-01 0:00:00,2015-03-01 0:00:00,2798
7720,Senior Web Developer,"November 2009 – February 2012(2 years 3 months)Laval, Quebec",{},FALSE,Full Stack Engineer,2009-11-01 0:00:00,2012-02-01 0:00:00,2878
13154,Senior Change Manager - Finance and Business Operations,"1996 – 2000Annapolis, MD",{},FALSE,nan,1996-01-01 0:00:00,2000-01-01 0:00:00,3396
465679,International Intern,"January 2019 – January 2019Minden, Nordrhein-Westfalen",{},FALSE,nan,2019-01-01 0:00:00,2019-01-01 0:00:00,21472
1117233,Regulatory Affairs Sr. Analyst,"April 2015 – August 2017(2 years 4 months)São Paulo e Região, Brasil",{},FALSE,nan,2015-04-01 0:00:00,2017-08-01 0:00:00,40168
2174702,Internship,Jan 2014 – Jun 2015(1 year 5 months),{},FALSE,nan,2014-01-01 0:00:00,2015-06-01 0:00:00,23404
11763,Founder & Managing Partner,November 2018 – August 2019(9 months)Greater Seattle Area,{},FALSE,C-level / VP,2018-11-01 0:00:00,2019-08-01 0:00:00,3268
555153,IT Support Technician II,octubre de 2014 – febrero de 2016(1 año y 4 meses)Broomfield CO,{},FALSE,nan,2014-10-01 0:00:00,2016-02-01 0:00:00,22455
1287945,Knorr & Maizena Pronto Intern,"November 2009 – September 2010(10 months)Toluca y alrededores, México",{},FALSE,nan,2009-11-01 0:00:00,2010-09-01 0:00:00,46381
2206835,Full Stack Developer,Oct 2013 – Apr 2018(4 years 6 months),{},FALSE,Full Stack Engineer,2013-10-01 0:00:00,2018-04-01 0:00:00,12892
2662746,Arquitecto de software,Mar 2017 – Nov 2017(8 months),{},FALSE,Software Architect,2017-03-01 0:00:00,2017-11-01 0:00:00,30782
11058,"Senior Development Manager, QuickBooks",June 2010 – October 2015(5 years 4 months)Mountain View,{},FALSE,nan,2010-06-01 0:00:00,2015-10-01 0:00:00,3193
9441,Engineering Intern,July 2008 – September 2008(2 months),{},FALSE,Full Stack Engineer,2008-07-01 0:00:00,2008-09-01 0:00:00,3032
11439,Staff Software Engineer / TLM,2013 – August 2014San Francisco bay area,{},FALSE,Full Stack Engineer,2013-01-01 0:00:00,2014-08-01 0:00:00,3234
90282,Jefe de Departamento,"April 2008 – December 2012(4 years 8 months)Versalles 49, Col. Juárez",{},FALSE,nan,2008-04-01 0:00:00,2012-12-01 0:00:00,5510
3505074,Tech Lead,Apr 2019 – Jul 2020(1 year 3 months),{},FALSE,Tech Lead,2019-04-01 0:00:00,2020-07-01 0:00:00,6128
7577,Lead Software Engineer,"June 2013 – August 2015(2 years 2 months)Saint Petersburg, Russian Federation",{},FALSE,Tech Lead,2013-06-01 0:00:00,2015-08-01 0:00:00,2866
10011,EIR,March 2018 – April 2018(1 month)San Francisco Bay Area,{},FALSE,nan,2018-03-01 0:00:00,2018-04-01 0:00:00,3096
10678,Software Engineer,December 2004 – November 2010(5 years 11 months),{},FALSE,Full Stack Engineer,2004-12-01 0:00:00,2010-11-01 0:00:00,3156
15239,Research Assistant,June 2014 – May 2015(11 months),{},FALSE,nan,2014-06-01 0:00:00,2015-05-01 0:00:00,3686
8367,"Founding Member, Customer Advisory Board (Sumo Brain Trust)",January 2016 – April 2017(1 year 3 months)San Francisco Bay Area,{},FALSE,Back End Engineer,2016-01-01 0:00:00,2017-04-01 0:00:00,2932
4895103,Técnico Informático,Feb 2009 – Feb 2015(6 years 1 month),{},FALSE,nan,2009-02-01 0:00:00,2015-02-01 0:00:00,37110
993109,Ingeniero de software,October 2015 – October 2019(4 years),{},FALSE,Full Stack Engineer,2015-10-01 0:00:00,2019-10-01 0:00:00,34626
4331664,Software Engineer,2006 – 2010(4 years),{},FALSE,Full Stack Engineer,2006-01-01 0:00:00,2010-01-01 0:00:00,10740
9048,Sr. Director Engineering,May 2016 – June 2018(2 years 1 month),{},FALSE,C-level / VP,2016-05-01 0:00:00,2018-06-01 0:00:00,2997
12825,Senior Implementation Specialist,October 2009 – January 2013(3 years 3 months),{},FALSE,nan,2009-10-01 0:00:00,2013-01-01 0:00:00,3362
856929,Ejecutivo de retención Senior,"octubre de 2017 – octubre de 2019(2 años)Orinoco 90 Piso 9, Las Condes",{},FALSE,nan,2017-10-01 0:00:00,2019-10-01 0:00:00,29236
8173,"Director, Software Engineering - Cloud Platforms",June 2013 – January 2016(2 years 7 months)San Francisco Bay Area,{},FALSE,C-level / VP,2013-06-01 0:00:00,2016-01-01 0:00:00,2912
7329,Android Developer,2013 – 2013,{},FALSE,Mobile Engineer,2013-01-01 0:00:00,2013-01-01 0:00:00,2837
9036,Test Engineer,June 1992 – December 1992(6 months),{},FALSE,Full Stack Engineer,1992-06-01 0:00:00,1992-12-01 0:00:00,2995
14929,Internship,July 2005 – December 2005(5 months),{},FALSE,nan,2005-07-01 0:00:00,2005-12-01 0:00:00,3643
1050178,Líder de Pruebas QA,January 2012 – May 2013(1 year 4 months),{},FALSE,QA Automation,2012-01-01 0:00:00,2013-05-01 0:00:00,37121
993086,Team Leader,"August 2018 – January 2021(2 years 5 months)Buenos Aires, Provincia de Buenos Aires, Argentina",{},FALSE,Tech Lead,2018-08-01 0:00:00,2021-01-01 0:00:00,34620
6604,Front-End Developer,July 2015 – April 2016(9 months)Remote,{},FALSE,Front End Engineer,2015-07-01 0:00:00,2016-04-01 0:00:00,2764
7132,PRD Team Leader - Beijing 2008 Olympic Games,"July 2008 – August 2008(1 month)Beijing City, China",{},FALSE,Tech Lead,2008-07-01 0:00:00,2008-08-01 0:00:00,2818
9263,Manager of Technical Support,"April 2013 – October 2016(3 years 6 months)Oakbrook Terrace, IL",{},FALSE,Technical Support,2013-04-01 0:00:00,2016-10-01 0:00:00,3016
6698379,Data Team Lead,Feb 2023 – Present(1 year 1 month),{},TRUE,Tech Lead,2023-02-01 0:00:00,nan,26374
6698380,Senior Data Engineer,Jun 2021 – Present(2 years 9 months),{},TRUE,Data Engineer,2021-06-01 0:00:00,nan,26374
10058,CEO/CTO,March 2010 – Present(10 years 3 months),{},FALSE,C-level / VP,2010-03-01 0:00:00,2010-04-01 0:00:00,3101
121665,Jefe de producción,September 2012 – February 2016(3 years 5 months)Mariano Escobedo 532,{},FALSE,nan,2012-09-01 0:00:00,2016-02-01 0:00:00,5707
3532422,Student Teacher Gráfica Digital II y III,Aug 2013 – Dec 2014(1 year 4 months),{},FALSE,nan,2013-08-01 0:00:00,2014-12-01 0:00:00,8293
3678309,Analista Programador,Aug 2006 – Dec 2008(2 years 4 months),{},FALSE,Full Stack Engineer,2006-08-01 0:00:00,2008-12-01 0:00:00,54449
11371,Software Developer,November 2004 – August 2005(9 months),{},FALSE,Full Stack Engineer,2004-11-01 0:00:00,2005-08-01 0:00:00,3227
12381,Senior Consultant,2009 – 2009Washington D.C. Metro Area,{},FALSE,nan,2009-01-01 0:00:00,2009-01-01 0:00:00,3320
14664,Web Designer & Developer,September 2009 – March 2012(2 years 6 months),{},FALSE,UX / UI / Product Designer,2009-09-01 0:00:00,2012-03-01 0:00:00,3609
555152,Lead System Administrator,octubre de 2014 – mayo de 2017(2 años y 7 meses)Broomfield CO,{},FALSE,System Engineer / Analyst,2014-10-01 0:00:00,2017-05-01 0:00:00,22455
10045,Engineer,2003 – 2005,{},FALSE,Full Stack Engineer,2003-01-01 0:00:00,2005-01-01 0:00:00,3099
10959,"Grader, CS 446","February 2015 – May 2015(3 months)Urbana-Champaign, Illinois Area",{},FALSE,nan,2015-02-01 0:00:00,2015-05-01 0:00:00,3182
12712,Project Manager/Solutions Engineer/Training Manager,"May 2006 – April 2013(6 years 11 months)Phoenix, AZ",{},FALSE,Project Manager,2006-05-01 0:00:00,2013-04-01 0:00:00,3349
8358,Systems Programmer / Analyst,March 1987 – December 1993(6 years 9 months),{},FALSE,Back End Engineer,1987-03-01 0:00:00,1993-12-01 0:00:00,2930
20518,"Diseñador de Aplicaciones, Lider Técnico, Java Senior",August 2007 – November 2017(10 years 3 months),{},FALSE,Back End Engineer,2007-08-01 0:00:00,2017-11-01 0:00:00,3473
6507,Symfony Developer,April 2017 – April 2017via Toptal,{},FALSE,Full Stack Engineer,2017-04-01 0:00:00,2017-04-01 0:00:00,2754
971372,Programador,October 2012 – October 2014(2 years),{},FALSE,Full Stack Engineer,2012-10-01 0:00:00,2014-10-01 0:00:00,33850
4386015,Associate Researcher,Jul 2018 – Aug 2020(2 years 1 month),{},FALSE,nan,2018-07-01 0:00:00,2020-08-01 0:00:00,3418
10543,Dir Engineering,December 1996 – December 2006(10 years),{},FALSE,nan,1996-12-01 0:00:00,2006-12-01 0:00:00,3142
5978,Encargada de RRHH y Liquidador de Sueldos,March 2015 – May 2017(2 years 2 months)Ciudad Autónoma de Buenos Aires,{},FALSE,nan,2015-03-01 0:00:00,2017-05-01 0:00:00,2657
703252,Senior Software Development Engineer,"May 2018 – May 2019(1 year)McLean, Virginia, United States",{},FALSE,Full Stack Engineer,2018-05-01 0:00:00,2019-05-01 0:00:00,25613
1292488,Business Planning Analyst (Corporate),November 2019 – March 2021(1 year 4 months),{},FALSE,nan,2019-11-01 0:00:00,2021-03-01 0:00:00,46961
1099845,Quality Assurance Analyst II - Validation,"June 2014 – December 2014(6 months)São Paulo Area, Brazil",{},FALSE,nan,2014-06-01 0:00:00,2014-12-01 0:00:00,39600
2143216,Desenvolvedor Big Data,May 2018 – May 2021(3 years),{},FALSE,Full Stack Engineer,2018-05-01 0:00:00,2021-05-01 0:00:00,52229
3911007,Junior Java Developer,Jul 2017 – Nov 2017(4 months),"{Java,REST APIs}",FALSE,Back End Engineer,2017-07-01 0:00:00,2017-11-01 0:00:00,31018
3784100,CTO,Mar 2016 – Sep 2016(6 months),{},FALSE,C-level / VP,2016-03-01 0:00:00,2016-09-01 0:00:00,3717
8591,Global Sales Director,"2002 – 2006Shanghai City, China",{},FALSE,C-level / VP,2002-01-01 0:00:00,2006-01-01 0:00:00,2952
11816,Owner / Software Consultant,December 2010 – March 2017(6 years 3 months),{},FALSE,C-level / VP,2010-12-01 0:00:00,2017-03-01 0:00:00,3274
4832943,Vmware Consultant,Oct 2017 – Dec 2018(1 year 3 months),"{IT Operations,Troubleshooting,System Deployment,Shell Scripting,Linux System Administration,Infrastructure,Bash}",FALSE,nan,2017-10-01 0:00:00,2018-12-01 0:00:00,3301
13937,Independent Programmer Analyst,"March 2011 – December 2011(9 months)Maldonado, Uruguay",{},FALSE,Full Stack Engineer,2011-03-01 0:00:00,2011-12-01 0:00:00,3503
1286463,Internship,January 2013 – June 2013(5 months),{},FALSE,nan,2013-01-01 0:00:00,2013-06-01 0:00:00,46152
11203,Senior Engineering Manager,August 2013 – January 2014(5 months)Mountain View,{},FALSE,Engineering Manager / Director,2013-08-01 0:00:00,2014-01-01 0:00:00,3210
12671,Project Manager & Solution Architect - HCM Cloud,"February 2018 – August 2018(6 months)Phoenix, Arizona",{},FALSE,Software Architect,2018-02-01 0:00:00,2018-08-01 0:00:00,3348
12571,"Senior Manager, Client Delivery and Client Validation",June 2018 – June 2019(1 year)Washington D.C. Metro Area,{},FALSE,nan,2018-06-01 0:00:00,2019-06-01 0:00:00,3340
14902,Analista de Infraestrutura,March 2014 – July 2016(2 years 4 months)Campinas,{},FALSE,nan,2014-03-01 0:00:00,2016-07-01 0:00:00,3639
9504,CTO,April 2017 – November 2017(7 months)Greater New York City Area,{},FALSE,C-level / VP,2017-04-01 0:00:00,2017-11-01 0:00:00,3040
11709,"Manager, Software Engineering",July 2012 – July 2013(1 year)Washington D.C. Metro Area,{},FALSE,Full Stack Engineer,2012-07-01 0:00:00,2013-07-01 0:00:00,3263
12070,Software Lead,"January 1994 – January 1996(2 years)Richardson, Texas",{},FALSE,Full Stack Engineer,1994-01-01 0:00:00,1996-01-01 0:00:00,3294
12991,Technical Manager,April 2006 – July 2010(4 years 3 months),{},FALSE,Tech Lead,2006-04-01 0:00:00,2010-07-01 0:00:00,3378
1099837,Senior Quality Control Analyst,"March 2018 – May 2019(1 year 2 months)Blumenau e Região, Brasil",{},FALSE,nan,2018-03-01 0:00:00,2019-05-01 0:00:00,39599
1450714,QC Analyst Traine,October 2020 – April 2021(6 months)Montevideo,{},FALSE,nan,2020-10-01 0:00:00,2021-04-01 0:00:00,52674
14579,Developer,2001 – 2002,{},FALSE,Full Stack Engineer,2001-01-01 0:00:00,2002-01-01 0:00:00,3599
6558,Freelance Java Developer (via Toptal),July 2017 – November 2018(1 year 4 months)United States,{},FALSE,Back End Engineer,2017-07-01 0:00:00,2018-11-01 0:00:00,2759
10494,Lead Video Engineer,"May 2012 – April 2013(11 months)Cupertino , CA",{},FALSE,Tech Lead,2012-05-01 0:00:00,2013-04-01 0:00:00,3137
11277,Executive Technical Advisor,October 2015 – February 2017(1 year 4 months),{},FALSE,nan,2015-10-01 0:00:00,2017-02-01 0:00:00,3218
9924,Co-founder,May 2017 – September 2019(2 years 4 months)San Francisco Bay Area,{},FALSE,C-level / VP,2017-05-01 0:00:00,2019-09-01 0:00:00,3085
21845,Mobile Developer,July 2014 – December 2014(5 months),{},FALSE,Mobile Engineer,2014-07-01 0:00:00,2014-12-01 0:00:00,3750
11393,VP Product and Engineering,May 2017 – September 2018(1 year 4 months)San Francisco Bay Area,{},FALSE,C-level / VP,2017-05-01 0:00:00,2018-09-01 0:00:00,3230
12553,President & CEO,April 2010 – Present(10 years 2 months),{},FALSE,C-level / VP,2010-04-01 0:00:00,2010-05-01 0:00:00,3338
3374461,Administrative and Technology Analyst,May 2006 – Sep 2009(3 years 4 months),{},FALSE,nan,2006-05-01 0:00:00,2009-09-01 0:00:00,20677
9320,Technical Writer (Consulting),January 2017 – February 2017(1 month),{},FALSE,Technical Documentation,2017-01-01 0:00:00,2017-02-01 0:00:00,3021
1299691,Internet Ads Assessor,January 2016 – December 2019(3 years 11 months)Remote,{},FALSE,Back End Engineer,2016-01-01 0:00:00,2019-12-01 0:00:00,46443
3380376,IT Recruiter,Oct 2014 – Dec 2015(1 year 2 months),{},FALSE,Technical Recruiter,2014-10-01 0:00:00,2015-12-01 0:00:00,14238
3378317,"Professor of Graphic Design. Levels 1, 2, 3. (+4.700 hours)",Mar 2001 – Aug 2004(3 years 5 months),{},FALSE,nan,2001-03-01 0:00:00,2004-08-01 0:00:00,17588
10178,"Team Lead, Growth Engineering",November 2018 – April 2019(5 months),{},FALSE,Tech Lead,2018-11-01 0:00:00,2019-04-01 0:00:00,3114
12867,Technology Director,"June 2006 – December 2007(1 year 6 months)Mexico City Area, Mexico",{},FALSE,C-level / VP,2006-06-01 0:00:00,2007-12-01 0:00:00,3366
1050018,Java Web Programmer,"January 2007 – December 2007(11 months)Mexico City Area, Mexico",{},FALSE,Back End Engineer,2007-01-01 0:00:00,2007-12-01 0:00:00,37099
993121,Soporte Técnico,April 2003 – April 2003,{},FALSE,nan,2003-04-01 0:00:00,2003-04-01 0:00:00,34627
7453,Full-stack (MEAN) Developer,"February 2016 – November 2016(9 months)Chattanooga, TN",{},FALSE,Full Stack Engineer,2016-02-01 0:00:00,2016-11-01 0:00:00,2850
7556,Senior Drupal Consultant (contractor),"February 2018 – December 2019(1 year 10 months)London, United Kingdom",{},FALSE,nan,2018-02-01 0:00:00,2019-12-01 0:00:00,2863
8718,Principal Analyst - Competitive & Market Intelligence,"May 2010 – March 2013(2 years 10 months)Pleasanton, CA",{},FALSE,nan,2010-05-01 0:00:00,2013-03-01 0:00:00,2964
9651,Web Application Specialist,June 2010 – July 2012(2 years 1 month),{},FALSE,nan,2010-06-01 0:00:00,2012-07-01 0:00:00,3056
13802,Board of Directors,March 2009 – August 2010(1 year 5 months),{},FALSE,nan,2009-03-01 0:00:00,2010-08-01 0:00:00,3487
8388,Windows System Administrator,July 2016 – October 2016(3 months)Palo Alto,{},FALSE,System Engineer / Analyst,2016-07-01 0:00:00,2016-10-01 0:00:00,2934
8985,Principal Engineer,February 2015 – Present(5 years 4 months)San Francisco,{},FALSE,Engineering Manager / Director,2015-02-01 0:00:00,2015-03-01 0:00:00,2991
9731,Director of Technology,February 2015 – September 2016(1 year 7 months)San Francisco Bay Area,{},FALSE,C-level / VP,2015-02-01 0:00:00,2016-09-01 0:00:00,3064
6857,Lead Front-End Developer (via Toptal),January 2015 – July 2017(2 years 6 months),{},FALSE,Front End Engineer,2015-01-01 0:00:00,2017-07-01 0:00:00,2786
11700,Development Manager,"June 2010 – January 2012(1 year 7 months)Burlington, MA",{},FALSE,nan,2010-06-01 0:00:00,2012-01-01 0:00:00,3262
12738,Sr. Software Developer,August 1993 – August 1995(2 years)United States,{},FALSE,Full Stack Engineer,1993-08-01 0:00:00,1995-08-01 0:00:00,3352
13538,Software Consultant,"August 2003 – January 2007(3 years 5 months)Montreal, Canada Area",{},FALSE,Full Stack Engineer,2003-08-01 0:00:00,2007-01-01 0:00:00,3447
24042,Developer ASP/PHP,September 2007 – March 2014(6 years 6 months),{},FALSE,Back End Engineer,2007-09-01 0:00:00,2014-03-01 0:00:00,3449
180387,Lider de Desarrollo - PM,March 2013 – January 2014(10 months)Argentina,{},FALSE,nan,2013-03-01 0:00:00,2014-01-01 0:00:00,8312
8412,Software Engineering Manager,"November 2012 – February 2014(1 year 3 months)Palo Alto, CA",{},FALSE,Engineering Manager / Director,2012-11-01 0:00:00,2014-02-01 0:00:00,2936
8870,Sr. Software Developer,"April 2004 – September 2006(2 years 5 months)Roseville, CA",{},FALSE,Full Stack Engineer,2004-04-01 0:00:00,2006-09-01 0:00:00,2979
896921,Creative Copywriter,"April 2014 – September 2014(5 months)Curitiba e Região, Brasil",{},FALSE,nan,2014-04-01 0:00:00,2014-09-01 0:00:00,31028
896922,Creative Copywriter,"February 2013 – March 2014(1 year 1 month)Curitiba e Região, Brasil",{},FALSE,nan,2013-02-01 0:00:00,2014-03-01 0:00:00,31028
747882,Systems Analist,March 2010 – June 2010(3 months),{},FALSE,Back End Engineer,2010-03-01 0:00:00,2010-06-01 0:00:00,26771
1006734,Desarrollador de software,July 2009 – September 2011(2 years 2 months)Cuba,{},FALSE,Full Stack Engineer,2009-07-01 0:00:00,2011-09-01 0:00:00,35347
3510130,Developer Senior,Sep 2016 – Nov 2016(2 months),{},FALSE,Full Stack Engineer,2016-09-01 0:00:00,2016-11-01 0:00:00,9516
2755287,Analista de Sistemas People Soft / SAP HR,May 2007 – Dec 2009(2 years 7 months),{},FALSE,System Engineer / Analyst,2007-05-01 0:00:00,2009-12-01 0:00:00,41573
9084,Author,June 2008 – July 2009(1 year 1 month),{},FALSE,nan,2008-06-01 0:00:00,2009-07-01 0:00:00,3000
10910,Independent contractor,March 2003 – June 2003(3 months),{},FALSE,nan,2003-03-01 0:00:00,2003-06-01 0:00:00,3178
6874,Software Developer Engineer in Test,July 2013 – January 2014(6 months)Belgrade,{},FALSE,Full Stack Engineer,2013-07-01 0:00:00,2014-01-01 0:00:00,2788
11488,"Senior Consultant, Technical Services",June 2012 – March 2013(9 months),{},FALSE,nan,2012-06-01 0:00:00,2013-03-01 0:00:00,3240
15106,Analista/Desarrollador,diciembre de 2008 – agosto de 2012(3 años y 8 meses),{},FALSE,Full Stack Engineer,2008-12-01 0:00:00,2012-08-01 0:00:00,3671
11683,Application Developer,"December 1994 – May 1996(1 year 5 months)Deerfield, IL",{},FALSE,Full Stack Engineer,1994-12-01 0:00:00,1996-05-01 0:00:00,3260
12610,Consulant - Tools Designer,"September 1992 – September 1993(1 year)Redmond, WA",{},FALSE,UX / UI / Product Designer,1992-09-01 0:00:00,1993-09-01 0:00:00,3341
12035,Technical Project Manager III,"July 2015 – February 2017(1 year 7 months)Reston, VA",{},FALSE,Project Manager,2015-07-01 0:00:00,2017-02-01 0:00:00,3291
12675,Hyperion Cloud (PBCS) Project Manager,"March 2017 – July 2017(4 months)Los Angeles, California",{},FALSE,Project Manager,2017-03-01 0:00:00,2017-07-01 0:00:00,3348
10998,Software Engineer Intern,May 2009 – August 2009(3 months),{},FALSE,Full Stack Engineer,2009-05-01 0:00:00,2009-08-01 0:00:00,3186
726842,Middle Software Engineer,"November 2020 – April 2021(5 months)Rio de Janeiro, Brazil",{},FALSE,Full Stack Engineer,2020-11-01 0:00:00,2021-04-01 0:00:00,26071
9489,Founder & CTO,October 2012 – 2014(1 year 8 months),{},FALSE,C-level / VP,2012-10-01 0:00:00,2014-01-01 0:00:00,3038
14316,Ingeniero en Computacion,April 2001 – January 2005(3 years 9 months),{},FALSE,nan,2001-04-01 0:00:00,2005-01-01 0:00:00,3561
12325,Software Architect,2000 – 2000,{},FALSE,Software Architect,2000-01-01 0:00:00,2000-01-01 0:00:00,3315
8214,Student Worker,2010 – 2010,{},FALSE,nan,2010-01-01 0:00:00,2010-01-01 0:00:00,2916
8212,Summer Intern,May 2010 – August 2010(3 months),{},FALSE,nan,2010-05-01 0:00:00,2010-08-01 0:00:00,2916
11710,Board Member,July 2010 – June 2013(2 years 11 months)Washington D.C. Metro Area,{},FALSE,C-level / VP,2010-07-01 0:00:00,2013-06-01 0:00:00,3263
12454,Lead Developer,November 1993 – February 1997(3 years 3 months),{},FALSE,Tech Lead,1993-11-01 0:00:00,1997-02-01 0:00:00,3326
1099859,Scholarship Researcher,"July 2012 – March 2015(2 years 8 months)Campina Grande Area, Brazil",{},FALSE,nan,2012-07-01 0:00:00,2015-03-01 0:00:00,39602
9049,Director of Engineering,September 2015 – May 2016(8 months)San Francisco Bay Area,{},FALSE,Engineering Manager / Director,2015-09-01 0:00:00,2016-05-01 0:00:00,2997
9401,"Architect, Office of the CTO",May 2013 – May 2015(2 years)San Francisco Bay Area,{},FALSE,Software Architect,2013-05-01 0:00:00,2015-05-01 0:00:00,3028
19564,Test Automation Engineer,June 2013 – May 2014(11 months)Mar del Plata,{},FALSE,QA Automation,2013-06-01 0:00:00,2014-05-01 0:00:00,2315
11369,Senior Software Engineer,March 2008 – August 2009(1 year 5 months),{},FALSE,Full Stack Engineer,2008-03-01 0:00:00,2009-08-01 0:00:00,3227
13158,Sr. Storage Engineer,June 2013 – October 2015(2 years 4 months),{},FALSE,Full Stack Engineer,2013-06-01 0:00:00,2015-10-01 0:00:00,3397
3364014,Computer Technician,Mar 2005 – Jul 2005(4 months),{},FALSE,Technical Support,2005-03-01 0:00:00,2005-07-01 0:00:00,3540
1369974,Intern,February 2020 – January 2021(11 months)Costa Rica,{},FALSE,nan,2020-02-01 0:00:00,2021-01-01 0:00:00,46962
966338,Desarrollador Python,February 2020 – May 2021(1 year 3 months),{},FALSE,Back End Engineer,2020-02-01 0:00:00,2021-05-01 0:00:00,33578
5014006,Functional Consultant,Nov 2013 – Mar 2014(4 months),{},FALSE,nan,2013-11-01 0:00:00,2014-03-01 0:00:00,16340
7139,"PRD/RDF Software Developer, Athens 2004 Olympic Project","March 2002 – June 2004(2 years 3 months)Barcelona Area, Spain",{},FALSE,Full Stack Engineer,2002-03-01 0:00:00,2004-06-01 0:00:00,2818
11577,Senior Java Developer,October 2006 – February 2008(1 year 4 months),{},FALSE,Back End Engineer,2006-10-01 0:00:00,2008-02-01 0:00:00,3249
12526,Test Automation Architect/Manager,"October 2014 – January 2018(3 years 3 months)Mclean, Virginia",{},FALSE,Software Architect,2014-10-01 0:00:00,2018-01-01 0:00:00,3334
736724,Web Developer,"August 2012 – July 2014(1 year 11 months)Fortaleza e Região, Brasil",{},FALSE,Full Stack Engineer,2012-08-01 0:00:00,2014-07-01 0:00:00,26373
871421,Programmer & Media Editor,"June 2006 – March 2009(2 years 9 months)Atizapán, Estado de México, Mexico",{},FALSE,Full Stack Engineer,2006-06-01 0:00:00,2009-03-01 0:00:00,29941
1115525,Humanities Teacher,"February 2019 – January 2020(11 months)Guadalajara Area, Mexico",{},FALSE,nan,2019-02-01 0:00:00,2020-01-01 0:00:00,39883
3540684,Líder da equipe de desenvolvimento,Mar 2014 – Apr 2019(5 years 1 month),{},FALSE,nan,2014-03-01 0:00:00,2019-04-01 0:00:00,18386
14029,Enterprise Architecture Consultant,2009 – 2013Cuba-Venezuela,{},FALSE,Architect,2009-01-01 0:00:00,2013-01-01 0:00:00,3519
14475,Support Team,August 2006 – September 2010(4 years 1 month),{},FALSE,nan,2006-08-01 0:00:00,2010-09-01 0:00:00,3581
10289,Advisor,February 2019 – Present(1 year 4 months),{},FALSE,nan,2019-02-01 0:00:00,2019-03-01 0:00:00,3127
11978,"Sr. Mgr of Engagement Management, Professional Services",May 2011 – July 2012(1 year 2 months)San Francisco Bay Area,{},FALSE,nan,2011-05-01 0:00:00,2012-07-01 0:00:00,3289
12979,Director Technical Support / Quality Assurance,September 2005 – April 2006(7 months),{},FALSE,QA Automation,2005-09-01 0:00:00,2006-04-01 0:00:00,3377
1029348,Scrum Course / Android Certification,"October 2014 – December 2014(2 months)Barcelona y alrededores, España",{},FALSE,nan,2014-10-01 0:00:00,2014-12-01 0:00:00,20945
969830,Analista Administrativo,"October 2017 – December 2018(1 year 2 months)Provincia de Santa Fe, Argentina",{},FALSE,nan,2017-10-01 0:00:00,2018-12-01 0:00:00,25712
6761,Chief Technology Officer,November 2011 – December 2013(2 years 1 month)Osijek,{},FALSE,C-level / VP,2011-11-01 0:00:00,2013-12-01 0:00:00,2779
9987,Founder,June 2015 – October 2015(4 months)Sunnyvale,{},FALSE,C-level / VP,2015-06-01 0:00:00,2015-10-01 0:00:00,3093
